Building,Business,Entertainment,Medicine,Otdoor,Religion,Residence,Restaurant,School,Shopping,Snackbar,Sports,Traffic
33662,0,0.5,0.25,0,0,0.25,0,0,0,0,0,0,0
33663,0.333333,0.266667,0.133333,0,0,0.0666667,0,0,0,0,0.2,0,0
33664,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,0
33665,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33666,0,0,0.0714286,0,0.285714,0.0714286,0.357143,0.0714286,0,0.0714286,0,0,0.0714286
33667,0,0,0.0833333,0,0.25,0,0.416667,0.0833333,0,0.0833333,0,0,0.0833333
33668,0,0,0.0769231,0,0.307692,0,0.384615,0.0769231,0,0.0769231,0,0,0.0769231
33669,0,0,0.0714286,0,0.285714,0.0714286,0.357143,0.0714286,0,0.0714286,0,0,0.0714286
33670,0,0,0.125,0,0.5,0.125,0.125,0,0,0,0,0,0.125
33671,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33672,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33673,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33674,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33675,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0,0
33676,0,0.181818,0.181818,0,0.181818,0,0.363636,0.0909091,0,0,0,0,0
33677,0.097561,0.097561,0.0731707,0.0243902,0.0731707,0.243902,0.097561,0,0.0487805,0,0.195122,0,0.0487805
33678,0,0,0.2,0,0,0.2,0.6,0,0,0,0,0,0
33679,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33680,0.0909091,0.181818,0,0,0.0909091,0.545455,0,0,0,0,0,0.0909091,0
33681,0.153846,0.230769,0,0,0.0769231,0.307692,0,0.0769231,0,0,0,0.0769231,0.0769231
33682,0,0,0.666667,0,0,0,0.166667,0,0.166667,0,0,0,0
33683,0,0.3,0.1,0.1,0,0.2,0.2,0,0,0,0.1,0,0
33684,0,0,0.2,0,0,0,0.6,0.2,0,0,0,0,0
33685,0,0,0.142857,0,0,0,0.714286,0.142857,0,0,0,0,0
33686,0,0,0.166667,0,0,0,0.833333,0,0,0,0,0,0
33687,0,0.25,0.166667,0.0833333,0,0.166667,0.0833333,0,0,0,0.25,0,0
33688,0,0.3,0.1,0.1,0,0.1,0.1,0,0,0,0.3,0,0
33689,0,0.272727,0.0909091,0.0909091,0,0.181818,0.181818,0,0,0,0.181818,0,0
33690,0,0,0.142857,0,0,0.428571,0.428571,0,0,0,0,0,0
33691,0,0.272727,0,0,0.0909091,0.181818,0.181818,0,0,0,0,0,0.272727
33692,0,0,0,0,0,0.666667,0,0,0,0,0,0,0.333333
33693,0,0,0.666667,0.166667,0,0.166667,0,0,0,0,0,0,0
33694,0.0769231,0,0.538462,0.153846,0,0.230769,0,0,0,0,0,0,0
33695,0.1,0.1,0.5,0.1,0,0.2,0,0,0,0,0,0,0
33696,0,0,0.0833333,0,0.25,0,0.416667,0.0833333,0,0.0833333,0,0,0.0833333
33697,0,0.0625,0.5,0,0.125,0.0625,0.0625,0,0,0.0625,0.0625,0,0.0625
33698,0,0,0.222222,0,0,0.222222,0.111111,0,0,0,0.111111,0,0.333333
33699,0,0,0.25,0,0,0.25,0.125,0,0,0,0.125,0,0.25
33700,0.125,0.125,0.375,0,0,0.125,0,0,0,0,0,0,0.25
33701,0.285714,0.142857,0.142857,0.142857,0,0.142857,0,0,0,0,0.142857,0,0
33702,0,0,0.666667,0.166667,0,0.166667,0,0,0,0,0,0,0
33703,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33704,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33705,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33706,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33707,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33708,0,0.0526316,0.210526,0,0.315789,0,0.315789,0,0,0,0,0,0.105263
33709,0,0.0714286,0,0,0.0357143,0.285714,0.142857,0.0357143,0.0357143,0,0.0714286,0,0.321429
33710,0,0.117647,0.0588235,0,0.0588235,0.411765,0,0,0.0588235,0,0.117647,0,0.176471
33711,0.111111,0,0.555556,0.111111,0,0.222222,0,0,0,0,0,0,0
33712,0.0769231,0,0.538462,0.153846,0,0.230769,0,0,0,0,0,0,0
33713,0,0,0.666667,0.166667,0,0.166667,0,0,0,0,0,0,0
33714,0,0,1,0,0,0,0,0,0,0,0,0,0
33715,0,0,0.666667,0.166667,0,0.166667,0,0,0,0,0,0,0
33716,0,0.25,0.5,0.125,0,0.125,0,0,0,0,0,0,0
33717,0,0,0.333333,0,0,0.333333,0.333333,0,0,0,0,0,0
33718,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
33719,0,0,0,0,0,1,0,0,0,0,0,0,0
33720,0.25,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0
33721,0.25,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0
33722,0.333333,0,0,0,0,0.333333,0,0,0,0,0.333333,0,0
33723,0.166667,0.166667,0.333333,0,0,0.333333,0,0,0,0,0,0,0
33724,0.166667,0.166667,0.5,0,0,0.166667,0,0,0,0,0,0,0
33725,0.166667,0.166667,0.333333,0,0,0.333333,0,0,0,0,0,0,0
33726,0,0,0,0,0,1,0,0,0,0,0,0,0
33727,0,0,0,0,0,1,0,0,0,0,0,0,0
33728,0,0,0,0,0,1,0,0,0,0,0,0,0
33729,0,0,0,0,0,1,0,0,0,0,0,0,0
33730,0,0,0.230769,0.153846,0,0,0.461538,0.153846,0,0,0,0,0
33731,0,0.0555556,0.222222,0.111111,0.111111,0,0.444444,0.0555556,0,0,0,0,0
33732,0.1,0.3,0.1,0,0,0.1,0.2,0,0,0,0.2,0,0
33733,0.125,0.25,0.25,0,0,0.25,0,0,0,0,0.125,0,0
33734,0,0.0555556,0.166667,0,0.333333,0,0.333333,0,0,0,0,0,0.111111
33735,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0,0
33736,0,0,0,0,0,1,0,0,0,0,0,0,0
33737,0,0,0,0,0,1,0,0,0,0,0,0,0
33738,0,0.0555556,0.166667,0,0.333333,0,0.333333,0,0,0,0,0,0.111111
33739,0,0.047619,0.142857,0,0.333333,0,0.380952,0,0,0,0,0,0.0952381
33740,0,0,0.166667,0,0.166667,0,0.5,0,0,0,0,0,0.166667
33741,0.0769231,0.0769231,0.307692,0,0.153846,0.230769,0.0769231,0,0,0,0,0,0.0769231
33742,0,0,0.166667,0,0.166667,0,0.5,0,0,0,0,0,0.166667
33743,0,0.047619,0.142857,0,0.333333,0,0.380952,0,0,0,0,0,0.0952381
33744,0,0.0555556,0.166667,0,0.333333,0,0.333333,0,0,0,0,0,0.111111
33745,0,0,1,0,0,0,0,0,0,0,0,0,0
33746,0.0689655,0.103448,0.103448,0.0344828,0.103448,0.103448,0.344828,0,0,0,0.0689655,0,0.0689655
33747,0.2,0,0.4,0,0,0.4,0,0,0,0,0,0,0
33748,0,0.0555556,0.166667,0,0.333333,0,0.333333,0,0,0,0,0,0.111111
33749,0,0.117647,0.117647,0,0,0.411765,0,0,0.0588235,0,0.117647,0,0.176471
33750,0,0,0,0,0,1,0,0,0,0,0,0,0
33751,0,0,0,0,0,1,0,0,0,0,0,0,0
33752,0,0,0,0,0,1,0,0,0,0,0,0,0
33753,0,0,0,0,0,1,0,0,0,0,0,0,0
33754,0,0.111111,0,0.111111,0,0.222222,0,0,0.111111,0.444444,0,0,0
33755,0.0714286,0.0714286,0.142857,0,0,0.142857,0,0,0.214286,0.285714,0,0.0714286,0
33756,0.142857,0,0.285714,0,0,0.142857,0,0,0.285714,0.142857,0,0,0
33757,0.0588235,0.0588235,0.294118,0,0.0588235,0.176471,0.0588235,0,0.117647,0.117647,0,0,0.0588235
33758,0.133333,0.0444444,0.133333,0.0222222,0.0888889,0.155556,0.0888889,0,0.0888889,0.0444444,0.111111,0,0.0888889
33759,0.307692,0.153846,0,0.0769231,0,0.153846,0,0,0.0769231,0,0.230769,0,0
33760,0.411765,0.117647,0,0.0588235,0,0.176471,0,0,0.0588235,0,0.176471,0,0
33761,0.375,0.125,0,0,0,0.25,0.125,0,0,0.125,0,0,0
33762,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33763,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33764,0,0,1,0,0,0,0,0,0,0,0,0,0
33765,0,0,0,0,0,1,0,0,0,0,0,0,0
33766,0,0.111111,0.222222,0,0,0,0.666667,0,0,0,0,0,0
33767,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0
33768,0.368421,0.105263,0,0.0526316,0,0.157895,0.0526316,0,0.0526316,0.0526316,0.157895,0,0
33769,0.185185,0.0740741,0,0.037037,0.0740741,0.148148,0.111111,0,0.0740741,0,0.185185,0,0.111111
33770,0.0666667,0.0333333,0.166667,0,0.1,0.2,0.133333,0,0.0666667,0.0666667,0.0333333,0,0.133333
33771,0.0588235,0.0588235,0.294118,0,0.0588235,0.117647,0.117647,0,0.117647,0.117647,0,0,0.0588235
33772,0.1,0,0.2,0,0.1,0.1,0.2,0,0.2,0.1,0,0,0
33773,0.0625,0.0625,0.125,0,0,0.125,0.0625,0,0.25,0.25,0,0.0625,0
33774,0,0.111111,0,0.111111,0,0.222222,0,0,0.111111,0.444444,0,0,0
33775,0,0,0,0,0,1,0,0,0,0,0,0,0
33776,0,0,0,0,0,1,0,0,0,0,0,0,0
33777,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
33778,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
33779,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
33780,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0
33781,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0
33782,0,0.428571,0.142857,0,0,0,0.142857,0,0,0,0.285714,0,0
33783,0,0.444444,0.111111,0,0,0,0.222222,0,0,0,0.222222,0,0
33784,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0
33785,0.142857,0,0.571429,0,0,0,0,0,0,0,0.285714,0,0
33786,0,0,0.333333,0,0.166667,0,0.5,0,0,0,0,0,0
33787,0,0,0.2,0,0.2,0,0.4,0,0,0,0,0,0.2
33788,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25
33789,0,0.047619,0.190476,0,0.285714,0.047619,0.285714,0,0,0,0,0,0.142857
33790,0,0.05,0.2,0,0.3,0.05,0.3,0,0,0,0,0,0.1
33791,0,0.0526316,0.157895,0,0.315789,0.0526316,0.315789,0,0,0,0,0,0.105263
33792,0,0.0555556,0.111111,0,0.333333,0.0555556,0.333333,0,0,0,0,0,0.111111
33793,0,0.0555556,0.111111,0,0.333333,0.0555556,0.333333,0,0,0,0,0,0.111111
33794,0,0,0.333333,0,0.333333,0,0.333333,0,0,0,0,0,0
33795
33796,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33797,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33798,0,0,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0
33799,0,0,0.142857,0,0.142857,0,0.428571,0,0.142857,0,0,0,0.142857
33800,0,0.666667,0.333333,0,0,0,0,0,0,0,0,0,0
33801,0,1,0,0,0,0,0,0,0,0,0,0,0
33802,0,0,0,0,0,1,0,0,0,0,0,0,0
33803,0,0,0,0,0,1,0,0,0,0,0,0,0
33804,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33805,0.103448,0.0344828,0.0344828,0,0.206897,0.0689655,0.37931,0.0344828,0,0,0,0,0.137931
33806,0,0.125,0,0,0.25,0.25,0.125,0.125,0,0,0,0,0.125
33807,0.142857,0,0.047619,0,0.190476,0.047619,0.428571,0,0,0,0,0,0.142857
33808,0.136364,0,0.0909091,0,0.181818,0.0454545,0.409091,0,0,0,0,0,0.136364
33809,0,0.047619,0.190476,0,0.285714,0.047619,0.285714,0,0,0,0,0,0.142857
33810
33811,0.136364,0.0909091,0.181818,0.0909091,0,0.181818,0.0454545,0,0,0.0454545,0.0909091,0.0454545,0.0909091
33812,0.111111,0.0740741,0.0740741,0.111111,0.037037,0.148148,0.222222,0,0,0,0.0740741,0.037037,0.111111
33813,0.0277778,0.0277778,0.138889,0,0.0555556,0.166667,0.138889,0.0277778,0.0833333,0.0555556,0.0277778,0,0.25
33814,0.0666667,0,0.333333,0,0.0666667,0.133333,0.0666667,0,0.133333,0.133333,0,0,0.0666667
33815,0,0.0434783,0,0,0.0434783,0.217391,0.173913,0.0434783,0.0434783,0,0.0434783,0.0434783,0.347826
33816,0,0.333333,0,0,0,0.333333,0,0,0,0,0.333333,0,0
33817,0,0,0,0,0,1,0,0,0,0,0,0,0
33818
33819
33820,0,0,0,0,0,0.333333,0,0,0,0,0.666667,0,0
33821
33822,0,0,0,0,0,1,0,0,0,0,0,0,0
33823,0,0,0,0,0,1,0,0,0,0,0,0,0
33824,0,0,0,0,0,1,0,0,0,0,0,0,0
33825,0,0,0,0,0,1,0,0,0,0,0,0,0
33826,0,0,0,0,0,1,0,0,0,0,0,0,0
33827,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
33828,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
33829,0.142857,0.142857,0.142857,0,0,0.285714,0,0,0,0.142857,0,0,0.142857
33830,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0
33831,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0
33832,0,0,0,0,0,0,0,0,0,1,0,0,0
33833
33834,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33835,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33836,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
33837,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
33838,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
33839,0,0,0,0,0,1,0,0,0,0,0,0,0
33840,0.125,0,0.5,0,0,0.25,0,0,0,0,0.125,0,0
33841,0.125,0,0.625,0,0,0.125,0,0,0,0,0.125,0,0
33842,0.103448,0.0344828,0.0344828,0,0.206897,0.0689655,0.344828,0.0689655,0,0,0,0,0.137931
33843,0,0.0769231,0,0,0.230769,0.153846,0.153846,0.0769231,0,0,0.153846,0,0.153846
33844,0.111111,0,0.555556,0,0,0.111111,0,0,0,0,0.222222,0,0
33845,0.125,0.125,0.3125,0.0625,0,0.25,0,0,0,0.0625,0.0625,0,0
33846,0,0,0.142857,0,0.142857,0.142857,0.428571,0,0,0,0,0,0.142857
33847,0,0,0.125,0,0.125,0.125,0.375,0,0,0,0,0,0.25
33848,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.5
33849,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.5
33850,0,0,0.333333,0,0,0.333333,0,0,0,0,0,0,0.333333
33851,0,0,0.4,0,0,0.2,0,0.2,0,0,0,0,0.2
33852,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0.25
33853,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0.25
33854,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33855,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33856,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0
33857,0,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0.2
33858,0,0,0.333333,0,0.166667,0,0.166667,0.166667,0,0,0,0,0.166667
33859,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0.25
33860,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0.25
33861,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0
33862,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
33863,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
33864
33865,0.4,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2
33866,0.0909091,0.0454545,0.272727,0.0909091,0.181818,0.0909091,0.0909091,0,0.0454545,0.0454545,0,0,0.0454545
33867
33868,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
33869,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
33870,0.0588235,0.117647,0.0588235,0.117647,0,0.176471,0.117647,0,0,0.117647,0.117647,0.0588235,0.0588235
33871,0.1,0.25,0,0.1,0,0.3,0.05,0,0,0,0.1,0.05,0.05
33872,0,0.5,0,0,0,0.375,0,0,0,0,0.125,0,0
33873,0.2,0,0.4,0,0,0.2,0,0,0,0,0.2,0,0
33874,0.2,0,0.4,0,0,0.2,0,0,0,0,0.2,0,0
33875,0.2,0,0.4,0,0,0.2,0,0,0,0,0.2,0,0
33876,0,0,0.333333,0,0.166667,0,0.166667,0,0,0.166667,0,0,0.166667
33877,0,0.25,0.125,0,0.125,0.5,0,0,0,0,0,0,0
33878,0,0.142857,0.285714,0,0.142857,0.428571,0,0,0,0,0,0,0
33879,0,0.222222,0.333333,0,0.111111,0.333333,0,0,0,0,0,0,0
33880,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0
33881,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0
33882,0,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0
33883,0,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0
33884,0,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0
33885,0,0,0,0,0,1,0,0,0,0,0,0,0
33886
33887,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0
33888,0,0,0,0,0,0,0,0,0,0,0,0,1
33889,0,0,0,0,0,0,0,0,0,0,0,0,1
33890,0,0,0.166667,0,0.166667,0.166667,0.166667,0.166667,0,0,0,0,0.166667
33891,0,0,0,0,0.333333,0,0.416667,0,0,0.166667,0,0,0.0833333
33892,0,0,0,0,0.142857,0,0.571429,0,0,0.142857,0,0,0.142857
33893,0,0,0,0,0.125,0.125,0.5,0,0,0,0,0,0.25
33894,0,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0.2
33895,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0,0
33896,0,0.1,0.3,0.1,0,0,0.2,0,0,0,0.2,0,0.1
33897,0.0714286,0.142857,0.214286,0,0.0714286,0.285714,0.214286,0,0,0,0,0,0
33898,0,0.166667,0.166667,0,0.0833333,0.333333,0.25,0,0,0,0,0,0
33899,0,0.266667,0.2,0,0.0666667,0.266667,0.2,0,0,0,0,0,0
33900,0,0,0.125,0,0.125,0.125,0.375,0,0,0,0,0,0.25
33901,0,0.0526316,0.105263,0,0.315789,0.0526316,0.315789,0,0,0,0,0,0.157895
33902,0,0.05,0.15,0,0.3,0.05,0.3,0,0,0,0,0,0.15
33903,0,0,0,0.25,0,0,0.25,0,0,0.25,0.25,0,0
33904,0,0.047619,0.190476,0.047619,0.047619,0.047619,0.285714,0,0,0.0952381,0.0952381,0,0.142857
33905,0,0,0,0,0.125,0,0.5,0,0,0.25,0,0,0.125
33906,0,0,0,0,0.333333,0,0.416667,0,0,0.166667,0,0,0.0833333
33907,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
33908,0,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0.2
33909,0,0,0,0,0,0,0,0,0,0,0,0,1
33910,0,0,0,0,0,0,0,0,0,0,0,0,1
33911,0,0,0,0,0,0,0,0,0,0,0,0,1
33912,0,0,0,0,0,0,0,0,0,0,0,0,1
33913
33914,0,0,0,0,0,1,0,0,0,0,0,0,0
33915,0,0.4,0.2,0,0,0.1,0.1,0,0,0,0.2,0,0
33916,0.130435,0,0.0869565,0,0.173913,0.0434783,0.391304,0,0,0,0.0434783,0,0.130435
33917,0.25,0,0.125,0,0.125,0.125,0.25,0,0,0,0.125,0,0
33918,0,0.166667,0.166667,0,0,0.166667,0.333333,0,0,0,0.166667,0,0
33919,0,0.0526316,0.105263,0,0.315789,0.0526316,0.315789,0,0,0,0,0,0.157895
33920,0,0.0625,0.0625,0,0.375,0.0625,0.3125,0,0,0,0,0,0.125
33921,0,0,0.333333,0,0.333333,0.333333,0,0,0,0,0,0,0
33922,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33923,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33924,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33925,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,0,0
33926,0.142857,0.285714,0.285714,0,0,0.142857,0,0,0,0,0.142857,0,0
33927,0,0.5,0,0,0.166667,0,0,0,0,0,0.333333,0,0
33928,0.130435,0,0.0434783,0,0.173913,0.0869565,0.391304,0,0,0,0,0,0.173913
33929,0.130435,0,0.0434783,0,0.173913,0.0869565,0.391304,0,0,0,0,0,0.173913
33930,0.2,0,0.1,0,0.2,0.1,0.2,0,0,0,0,0,0.2
33931,0.105263,0.0526316,0.263158,0.157895,0.0526316,0.210526,0.0526316,0,0.0526316,0,0,0,0.0526316
33932,0,0.047619,0.142857,0,0.285714,0.047619,0.380952,0,0,0,0,0,0.0952381
33933,0,0.0666667,0.0666667,0,0.4,0,0.333333,0,0,0,0,0,0.133333
33934,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0
33935,0,0,0,0,0,0,1,0,0,0,0,0,0
33936,0,0,0,0,0,0,1,0,0,0,0,0,0
33937,0,0,0,0,0,0,1,0,0,0,0,0,0
33938,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
33939,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.5
33940,0,0.125,0,0,0.125,0.125,0.625,0,0,0,0,0,0
33941,0.142857,0.285714,0.285714,0,0,0.142857,0,0,0,0,0.142857,0,0
33942,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0.25
33943,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0.25
33944,0,0.0588235,0.0588235,0,0.352941,0.0588235,0.294118,0,0,0,0,0,0.176471
33945,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
33946,0.130435,0,0.0434783,0,0.173913,0.0869565,0.391304,0,0,0,0,0,0.173913
33947,0,0.2,0.2,0.1,0,0.1,0.2,0,0,0,0.1,0,0.1
33948,0,0.181818,0.181818,0.0909091,0,0.0909091,0.181818,0,0,0,0.181818,0,0.0909091
33949,0,0.111111,0.166667,0.0555556,0.111111,0.166667,0.111111,0,0,0,0.166667,0,0.111111
33950,0,0,0.111111,0,0.222222,0.333333,0,0,0,0,0.222222,0,0.111111
33951,0,0,0,0,0,0.666667,0,0,0,0,0.333333,0,0
33952,0,0,0,0,0,0.666667,0,0,0,0,0.333333,0,0
33953,0.166667,0,0,0,0,0.166667,0,0,0.166667,0,0.5,0,0
33954,0,0,0,0,0,1,0,0,0,0,0,0,0
33955,0,0,0,0,0,1,0,0,0,0,0,0,0
33956,0.142857,0.357143,0.0714286,0.0714286,0.0714286,0.285714,0,0,0,0,0,0,0
33957,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
33958,0,0,0,0,0,0.666667,0,0,0,0,0.333333,0,0
33959,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0
33960,0,0,0.125,0,0.25,0.375,0,0,0,0,0.125,0,0.125
33961,0,0,0.166667,0,0.333333,0.333333,0,0,0,0,0,0,0.166667
33962,0,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0
33963,0,0.666667,0,0,0,0.333333,0,0,0,0,0,0,0
33964,0,0.333333,0,0,0,0.166667,0,0,0,0,0.333333,0.166667,0
33965,0,0,0,0,0,0,0,0,0,0,0.666667,0.333333,0
33966,0,0,0,0,0,0.333333,0,0,0,0,0.666667,0,0
33967,0.25,0,0,0,0,0.25,0,0,0,0,0.5,0,0
33968,0.166667,0.166667,0.333333,0.166667,0,0,0,0,0,0.166667,0,0,0
33969,0,0.0555556,0.0555556,0,0.333333,0,0.444444,0,0,0,0,0,0.111111
33970,0,0.0588235,0.0588235,0,0.352941,0,0.411765,0,0,0,0,0,0.117647
33971,0,0.0526316,0.105263,0,0.315789,0.0526316,0.368421,0,0,0,0,0,0.105263
33972,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0
33973,0,0.125,0.125,0.125,0,0.25,0.125,0,0,0,0.125,0,0.125
33974,0,0.142857,0.142857,0.142857,0,0.285714,0,0,0,0,0.142857,0,0.142857
33975,0,0.142857,0,0.142857,0,0.285714,0,0,0,0,0.285714,0,0.142857
33976,0,0.0909091,0,0.0909091,0.0909091,0.272727,0.0909091,0,0,0,0.272727,0,0.0909091
33977,0,0,0.333333,0,0,0.333333,0.333333,0,0,0,0,0,0
33978,0.272727,0,0.181818,0,0,0.272727,0.181818,0,0,0.0909091,0,0,0
33979,0.3,0,0.1,0,0,0.2,0.1,0,0,0.1,0.2,0,0
33980,0,0,0,0,1,0,0,0,0,0,0,0,0
33981
33982,0,1,0,0,0,0,0,0,0,0,0,0,0
33983,0,0,0,0,1,0,0,0,0,0,0,0,0
33984,0.333333,0,0,0.333333,0,0,0,0,0,0,0.333333,0,0
33985,0,1,0,0,0,0,0,0,0,0,0,0,0
33986,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0
33987,0,0,0,0,0,1,0,0,0,0,0,0,0
33988,0,0.4,0,0,0.2,0,0,0,0,0,0.4,0,0
33989,0,0.0588235,0.0588235,0,0.352941,0,0.411765,0,0,0,0,0,0.117647
33990,0,0,0,0,0,1,0,0,0,0,0,0,0
33991,0,0,0,0,0,0,1,0,0,0,0,0,0
33992,0,0,0.333333,0,0,0,0.666667,0,0,0,0,0,0
33993,0,0.0588235,0.0588235,0,0.352941,0,0.411765,0,0,0,0,0,0.117647
33994,0,0.2,0,0,0,0.2,0,0,0,0,0.4,0.2,0
33995
33996,0,0,0.166667,0,0.166667,0,0.5,0,0,0,0,0,0.166667
33997,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0.2
33998,0,0.047619,0.238095,0.047619,0.0952381,0.142857,0.238095,0,0,0.047619,0,0,0.142857
33999,0,0.0625,0.25,0.0625,0.0625,0.1875,0.1875,0,0,0.0625,0,0,0.125
34000,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25
34001,0,0.111111,0.222222,0,0.222222,0,0.222222,0.111111,0,0,0.111111,0,0
34002,0.0714286,0.0714286,0.214286,0.142857,0.142857,0,0.142857,0.0714286,0.0714286,0,0,0,0.0714286
34003,0,0,0.3,0.2,0,0,0.5,0,0,0,0,0,0
34004,0,0,0.3,0.2,0,0,0.5,0,0,0,0,0,0
34005,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
34006,0,0,0,0,0,0,0,0,0,0,1,0,0
34007,0,0.333333,0,0,0,0.333333,0,0,0,0,0.333333,0,0
34008,0,0.047619,0.285714,0.047619,0.0952381,0.142857,0.238095,0,0,0.047619,0,0,0.0952381
34009,0,0.0625,0.25,0.0625,0.0625,0.1875,0.1875,0,0,0.0625,0,0,0.125
34010,0,0.0588235,0.235294,0.0588235,0.0588235,0.176471,0.176471,0,0.0588235,0.0588235,0,0,0.117647
34011,0,0.0666667,0.333333,0,0.0666667,0.133333,0.0666667,0,0.0666667,0.133333,0,0.0666667,0.0666667
34012,0,0.125,0.375,0,0.125,0,0,0,0.125,0.125,0,0.125,0
34013,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0.25
34014,0,0,0,0,0.4,0,0.2,0,0,0.2,0,0,0.2
34015,0,0,0,0,0.166667,0,0.333333,0,0,0.166667,0.166667,0,0.166667
34016,0,0,0.153846,0,0.0769231,0,0.538462,0,0,0.0769231,0.0769231,0,0.0769231
34017,0,0,0.142857,0.0714286,0,0,0.714286,0,0,0,0,0,0.0714286
